score(/3)	tweet_Id	tweet_text
3	848198123222683648	RT @Elmougii: اقسم بالله من احلي حاجة قرأتها انهردا ❤️ https://t.co/nof5cqHObG
3	848198123486937089	فرصه ولازم نستغلها علشان يرجع محمد   #بدايه_للمليون_لاجل_محمد
3	848198125667745793	صاحبي ال مش جدع خد نفسين وخلع🔥
3	848198125890220034	RT @ahmedosmen69: ههههههه عشان مش تفضل تقولي البانك والمطوتين والكلام ده 😂😂😂😂 https://t.co/NzusIWUrCj
3	848198126045466624	الكئيب بزيادة 👇😒 https://t.co/NlPY7Iy5uQ
3	848198126380908544	بس عارف فيلم زى ده لازم يبقى المانى لانه بيتطلب كمية إلتزام مش هتلاقيها عند حد غير عندهم
3	848198126116761601	ايه الزهق ده
3	848198127219875840	والله اسلام جمال ده ملوش لزمه
3	848198127714697218	RT @fffIjAn136muKW0: اللى عايزك مش بس هيعافر ده هيحفر في الصخر عشان يوصلك و يكون جنبك و سندك #قروب_لمى_فلسفه_عمر  #خالد_السقياني_للدعم #نظر…
3	848198127597363201	لما تعرف حد من قريب و تقول عليه دا بقي صاحبي اوي و يعمل حاجه تبينلك انك ولا حاجه عنده اعرف انك اللي غلطان علشان صدقته بسرعه 😉✋
2	848198127773503488	@Sama1122Ali منشن ده حق تغريدة كياته😂 اما تسوموغي😍😂
3	848198128251437056	RT @bodogamal20: انا نفسي أبطل اتعشم في حد انا نفسي أبطل اتعشم في حد انا نفسي أبطل اتعشم في حد انا نفسي أبطل اتعشم في حد انا نفسي أبطل اتعش…
3	848198128201342977	كانتي خلاص محور كويس بس شت الله يرحم والديك
3	848198129375735811	كمان 😄
3	848198128390090753	ناس تفضل طول عمرها مخبية بلاويها عن غيرها
3	848198129728016384	حد يخيط خرم جنش ياجماعه 😂😂🙈
2	848198132315955200	@Lolla137 @ch_cake ده من فيكتوريا شخصيا
3	848198134819942400	RT @RoonK_1994: مكنتش فتحته اصلا وكنت متاكده انه هيجي عشان مكنش فيه ولا كبمه مهم 😂😂😂😂😂😂  وقد كااان ✋✋💪💪  الدكتور عملها مرتين وعلم ع… 
3	848198134895431680	-ايمان عامله ايه ..   -انا بحب احمد و كويسه الحمدلله ..
3	848198137340719104	أنا مبزعلش من حد
3	848198136564776960	معلش https://t.co/5sJx3xbcBE
3	848198137856569344	@bosialaddin و لا دوبتك و لا سهرتك و لا بكيتك و لا حيرتك ده أنا من وسط الدنيا اخترتك بالعالم و ما فيه و أكتر من كده إيه ؟! 💃💃💃💃
3	848198138552778752	إسلام جمال راح فين 😂😂😂
3	848198141157552128	RT @meenz_777: بفرج خالتو صوره جوبسي مع باريش قالتلي ايه دا مش حلوه ماتزعليش هيا تلاقيها مايصه بس 😭😭😂 حسستني انو سابني وخطبها عسسل 😂😂😭💙
3	848198141392424960	ده كسم العك اللي في الزمالك
3	848198141337907200	RT @EmadEldahrawy: أنت جاي تناقشني في رأي قولته من سنتين! حضرتك أنا لما بروح البيت اجرب اللبس اللي عجبني واشتريته من ساعتين بقول أيه القرف…
3	848198141686018050	RT @Nasser_Junior: What is a polite way of saying: أنا طلع عيني في الassignment ده و انت قاعد ع القهوة و مش عايز أبعتهولك عشان انت بتستغل م…
3	855848856818511872	RT @Mmrabea27: يخربيت ده مشروع والله..
3	855848860182335488	كانت بتزعق للست علشان القهوه و انا بمتحن لقيتني تلقائي بقولها اقوم اعملها لحضرتك انا طيب 😂 https://t.co/Ayh8cX0Gzo
3	855848865853001729	هو انا اه دايما بقول عليهم مختلين عقليا لما بشوف المناظر دي بس اكيد العته ده outlet لطيف ومخيف. يلا بقى الله يسامحك يا بابا.
2	855848865198727168	انتي مسلمه ؟؟؟ تعرفين القران والسنه والا لا اذا مسلمه مصيبه والله هذا حد من الله لازم يتطبق على اللي يقتل ف مابالك… https://t.co/rU31Tl86rq
3	855848866717061122	الصبح حار صيفا ..باليل سقعه شتويه..
3	855848866859692034	@_ELKHARBOTLY قصدك لما تشوفي الصور يا ميرنا حاجه صعبه اوي شفتي مادونا 😂
2	855848867232968704	@tatoosh_tarek فعلا موت علشان ترتاح 🌚يلا يا تقي احنا طولنا اوي
3	855848869695016960	RT @_inooor: مفيش "Best friend" و مفيش "Lover" و حتي مفيش "Crush" 
3	855848870265458690	معتقدش فيه لحظة بتبقي اصعب لحظة عليا في موت اي حد قد خروج الميت وهو متكفن بحس اني ملحقتش اودعهم!!
3	855848869237858305	انا اللي هموت واعرف جبت الارقام دي منين ؟ ياريت ماتحرمناش من مصادرك https://t.co/AnZx22l0vr
3	855848871435612161	RT @dai__1231: ف قلبي مكان مكنش بيوصله انسان لأنه أمان مكنش بيدي حد أمان فتحته انا ليك دخلته إنت وقفلته عليك💞
3	855848871620227073	@ay_ah97 ايوه ويارتهم اتحرشو كمان😂😂💔
3	855848873264283648	RT @Ahmed_Mustaafa: هو ده اول صيف فحياتكو؟
3	855848873708879874	@abnelsaid @AhmedElShenawe @medoo_3weda @d_mzagngy وربنا الفوت ده ط ظلم 😂😂 الناس كلها مبلكه موستا وموستا مبلكهم ومش عارفين يصوتولى 😂😂😂👊
3	855848874946310144	احا انتي مش قولتي انك مش متجوزه!! https://t.co/b6eaWoUATf
3	855848874489073668	فتاة تعبانة اوي تقلع ملابس وتمارس العادة السرية..https://t.co/j5k2DRlICk  تفريش مربربه لحس 7282 https://t.co/8Xi8U7FY4C
2	855848877211217921	RT @jvai_1: لِـ شخص ميت اشتقت لملامح وجهك وابتسامتك واسمي المدلل بصوتك اشتقت لك حد الٱلم حد الوجع😔💔   #ابي💔 https://t.co/f5vZT7lbOK
3	855848877412548610	RT @M7mdHelal1: وانت ايه الهدف من حياتك  ؟  -لاء مفيش هدف انا عايش  just for fun .
3	855848878112952320	RT @Gameelah: - أنتي مختفية فين ؟ اكيد بتذاكري - لا مسمحلكش https://t.co/03XW6997vE
3	855848881187409920	RT @Hawazen_75: حرام نروح في حادث طريق عشان توقيع اعطونا اجازتنا مع الطلاب ونفس الوقت تخفيف للزحمة والمصاريف والحوادث ارحمونا #غربه_واخطار_…
3	855848881065783296	يخربيت الاحساس بالذنب ده
3	855848884270239745	هما بيسمو الممبار عصبان والي هوا مفيش اققرف من كدا اسم كرهتوني فيه 😔
3	855848884874207237	مش متخيله انه ممكن ميد بتاع بكرا كان هيروح عليا وانا قاعده نايمه متأنتخه ف السكن 😑ومعرفش بردوا غير لما يضيع
3	855848885406887936	RT @OmarElnady13: مواصفات كل شخص ع تويتر  طيب جدع ربنا يفرحك
3	855848885574664193	انا مع يارا .. ولما نشوف اخرتها في الكليه دي https://t.co/Bu83Fzr2ps
3	855848886426120192	الكوبليه بتاع عبد السلام في اغنية عم يا صياد  هي احلي حاجة في الاغنية 😅😅
3	855848887902502916	يعني اروح الجامعه اقع من طولي وكمان مصححش  لا ده انا اشتم واجيب ناس تشتم😡
3	855848889064280066	RT @Reality5555: الاكتفاء بالذات ده نعمة.. ربنا يديمها علينا ديما  وميحوجناش لحد ف يوم من الأيام ❤
2	855848883762626562	@El5dash100 @_AbdullaH__90 تعرف الفرق فين يا عبد الله ؟! .. ان كل كلمة انا قولتها اقدر اجيبلك عليها ١٠٠ اثبات و اجي… https://t.co/beq3Dlo08X
3	855848885461422080	مبحسش بالتميز خالص لما الاقي حد عاملي فولو انا و300 الف واحد غيري
3	855848889345351680	RT @abosena77: وكل الناس اللى مشيت مشيت علشان حاجات عملناها علشان ميمشوش .
3	855848890142208000	مقسومة نصين .. مفيش نص فيهم مريحني.
3	855848890242936832	#تميم_والاخوان_تحت_البيادة هو مين تميم الشاذ ده ملهوش اي ستين لازمه اصغر ولاد في مصر يدي تميم باوسخ جزمة https://t.co/QbKf2PQyPd
3	855848894160412672	RT @dr_ahmedsami1: ربنا بيبعتلك علامات واضحه جدا اوقات وانت بتصمم تكمل علشان غبى
3	855848894965665794	مفيش اى امل ان الواحد يفتح كتاب بكرا 😅
3	855848896274235393	RT @nadaaa33n: ولا اى كلمه معلش هتصبرنى يا هج والله في ناااار جوايه ممكن تولع في تويتر كلوا دلوقتى😂😂😂🔥 انا رايحه ادفن نفسي 👋🏻👋🏻👋🏻 https://t…
3	855848896412749825	مش هو دا الصيف اللي مستنيه و عاوز تدفع نص عمرك علشان يجي... اتفضل بقا ادفع عمرك كله و سيح فيه .. اتفضل ياخويا 😂😂😂😂✋🏻 https://t.co/jmEK0sXrsX
3	855848898979561478	حاجة تخليك عايز تضحك لما يتقالك انت مش متعود على هنا او هي الناس كدا او انت شكل القعدة لوحدك مش مخلياك عارف... https://t.co/zUHyzM9ER5
3	855848899612901378	RT @zamalek_army: #عايزين_زمالك_مستقر  مش عايزين زملكاوي مش عالهاش ده 👆👆
3	855848899281649665	RT @Rana__Samaha: @YahiaMusic والله مبسوطه جدا بالكلام ده ربنا يخليك❤
3	855848895838081024	RT @L3bo0ob: حطها فين يسكن الشيطان https://t.co/fGzhTkDVqf
3	855848897276760064	من مميزات انك تاكل ف المدينه الجامعيه انها بتعلمك لما تتعزم عند حد و يطلع الاكل وحش تاكل برده عشان ماتحرجش الناس لا و تاكل بشراهه كمان😂😂😂
3	855848897402597376	RT @younsRola: رتويت وهبعتلك اليوزر بتاعك لحد يقول انت بالنسبالوايه لو عايزين حد معين قولولي فDm يلا 👏👏
3	855848897524137985	RT @OmarElhosary6: لما حد يقولى اقعد مع نفسك وفكر 🤣🤣🤣🤣👊 https://t.co/8nFUDnYYOh
3	855848897813651456	RT @BeboNubian: @HazemHosny17 @boda_74 ياعم اللي خلاهم يقولوا علي ايفونا الي مكملش نص موسم عندهم ابن النادي .. فكك يسطي من الماليم 😂😂
3	855848901940740096	RT @a7meddfahmii: حرفيا مش طايق اتعامل مع حد في الحر ده..
3	855848906776858624	RT @zeyadkorat: بكرهك 
2	855848902007848960	RT @mmoohhamri2: شهادة اعتز وافخر بها ومن شخص بمكانته الجبارة بسطور التاريخ الذهبي..💜 https://t.co/iS9JE5JSD5
3	855848908488155136	كل الخونة متقدمين فى تويتر 😄 ده تمامهم مفيش اكثر من كده  فاضيين وعمالين يندبوا على تويتر  https://t.co/jQSSbtUuAB? ID=331097
3	855848910635532288	سامية محمد  بصي بقي انا مبدئيا اللغات الموجودة حاليا فالكون مش هتخلينى اعرف اكون جملة اوصفلك بيها فرحتى بيكى... https://t.co/7jD02qLtkw
3	855848911633776640	RT @medo_yasser14: لازم نعرف ان العشم الزياده مع اى حد اخرتُه وحشه
3	855848912929910786	@alaatarek00 أخدت منى حسنات كتير.. كفايه كدا النهارده 😳✋
3	855848911759650816	لا والنبي اسمحلك اوي 😂😂 https://t.co/w4nUGWXwxS
3	855848912577548288	RT @husam2004: @shoo_8833yahooc @acc3ars @naser91470387 @IprahimElmasry1 @AJArabic ده ابن وسخه ابن حسن البنا
3	855848913198342145	RT @rana_shenhab: حافظ علي صاحبك اللي بيتكلم عن مشكلتك كأنها مشكلته هو
3	855848914494386178	RT @gebalyo2: لو حد ظلمك في يوم وكان السبب في تعبك متعملوش حاجة سيبه 
3	855848916956434432	@Ala2Saaty 😂😂😂😂😂 انا حفظت شويه امبارح  بس مفيش حد بشجعني يالولي اعمل ايه زهههقت😂
3	855848915664609280	RT @amiraElsharkay: ممكن مش النهارده ومش بكره ومش قريب حتي .. بس أكيد ربنا هيجبر بخاطرك في الآخر ❤️☺️  #أميـᗩᗰIℜᗩـر۵
3	855848918327988224	RT @AbdAllahElZekyy: احنا هنعمل كل حاجة تحسسك انك زيك زي اي حد في حياتنا بس هنيجي في اخر اليوم وهنقولك انك مش زي أي حد وانك أهم منهم كلهم
3	855848920227991553	RT @_JHamza: هو انا دخلت الجروب ده ازاي والله https://t.co/rjz80jo0qY
3	855848921612120064	هو مش لسه بدري على موسم التزاوج ده ولا ايه 😂 ما تراعوا شعور الناس اللى بتمتحن و طالع عينها هنا يا جماعه 😂🙆
3	855848924476735489	RT @E_hassan254: السعادة اللي تيجي من حاجة بتغضب ربنا ربنا اكيد مش هيبارك فيها.✋
3	855848922534871040	@Goudza غالباً؟! ده اكيد
3	855848925093298176	RT @NounaMohamed_: ليه مفيش قناة تعرض افلام احمد حلمي 24 ساعه؟
3	855848927593197574	كويس انك فاكر انك عندك امتحان اهم حاجة https://t.co/Ng7b6SNQAy
3	855848927794528256	RT @LinaMakram: لازم نشد شويه ونقوم نذاكر. - يلللااااه.. https://t.co/CphrT5UO0H
2	855848929489018881	RT @mogaber45: @mahgoubali23101 يمكن ده مؤشر ان أيديها طويله ... ووجب الاحتراس 🌞😂😂
3	855848930038382592	هو حوار منع المكالمات بتاع النت ده حقيقي ولا ايه عشان مش عارف افتح Skype عندي
3	855848932739616774	@_true_illusion عارف لو عملت كده هيطلع حد مش مع الرأين ويجيبلك رأي تالت
3	855848932492152832	يارب يجي اليوم ده و نعمل حفله نلبس فيها كلنا الكرديجان :") https://t.co/bzBu7XPEde
3	855848933884669952	RT @mariammsaadd: ماينفعش يأجلوا الامتحانات شويه ماليش مزاج اذاكر اليومين دول.
2	855848936002777092	RT @Zizy_abusham: حلفاوى سمع ود الامين بقول:  و الغريبة الساعة جنبك تبدو اقصر من دقيقة..  الحلفاوي قال:  فين الزول ده هلينا نصوم معاهو رمضا…
3	855848937516879874	RT @ManarSarhan: رغم توتنهام بتلعب كوره حلوه ولكن تحس ان بوتشيتينو مش مستغل اقصى قدرات لاعبيه الهجوميه وفكره ان كل اللاعيبه عايزه تعدي بالك…
3	855848938578079745	@sara_dx2 انا اعرف ده في بني سويف جامعة النهضة بس كان زمان معرفش دلوقتي
2	855848942210351104	RT @noraa494: #شبيحة_بلحة  زود كمان اسعار علينا
3	855848942839484416	@Nio016 انزل دور عليها هتلاقيها
3	855848945142157313	اصحي للكلام عشان احنا مبنمش😂😂🔞⛔ https://t.co/ZcO8EkrjaL
3	855848946303893505	RT @NogaAbed: @Takwa20001023 @LaithAbuJoda صح يا تقوشة وانا موافقكي الكلام ده اوي
3	855848946576523264	اعرف ان لو بصيت نظرة شهوة او كلمة هتتردلك في أقرب حد من قلبك وشرفك وعرضك
3	855848948120137728	@MostafaAref12 😂😂😂😂 مفيش حد بيدور
3	855848948396941314	@Mnkocha @mwkosa عيب يا نكشو الله 😒😒😒 ده احنا بينا رتس و لايكات 😌😌
3	855848948002697216	جلّاد توتنهام .. كمان مرة💙 https://t.co/vsjWnm1CCe
3	855848949319684096	#شبيحة_بلحة احرقوا الموتي في رابعه ونهضه مصر
3	855848949793665024	RT @daliaAO: مين يقدر يقبل التحدي ده معايا ؟ ريتويت لو هتقبل https://t.co/tZyAoyzqnE
3	855848949156110336	كالدارا سجل اليوم و وصل للهدف السابع له في الكالتشيو و هو مدافع !! - أكثر من بعض المهاجمين 
3	855848949546201088	في كل مكان الحلو والوحش يا سيد عادي الا تركيا فيها الحلو بس 😂 😂😂 https://t.co/8oQrfYt8ZM
3	855848951521697792	مفيش احسن من الكـلمه الحلـوه في ضهرگ 
2	855848952108916736	#شبيحة_بلحة بداية تورط الجيش كان في رابعه والنهضه وامتد للشوارع والقري الآمنه والان سيناء.... الي متي سيواصل الجيش بأوامر بلحه ابادتنا🤚
3	855848952301854720	RT @Karim7420: دة حمادة طلبة بتاع برشلونة 😂😂😂 https://t.co/gfsUQzKT3Z
3	855848953891491853	اللى عايزك هيقرب منك
3	855848954327683072	@boha52 انا احتفظت بالصورة لأن بحب ماري اوي
3	855848954776481792	والله كنت لسة بتفرج ع الفيلم وبقول أد ايه عاطف دة جميل ومش شايل هموم دة كفاية الابتسامة 😃 https://t.co/goRW8zoevy
3	855848956424855553	RT @amrgabr2: اللى سرب الفيديو لمكملين واحد من اللى حضروا الاعدام و هو اللى قال لمكملين على ان المتحدث العسكرى نشر صورهم و قالهم على تاريخ…
3	855848961432748033	RT @legit_boss74: بستنى حلقة كل اسبوع علشان اشوف فستان نجوى كرم 😍 ايه الحلاوة و الطعامة و الرقة دى ❤ @najwakaram  #ArabsGotTalent
3	855848962263322624	أنتى اجمل من انك تتجرحى او ان حد يأخد مكانك انتى اجمل بالتفاصيل اللى فيكي الى مش مخلياكى تكونى زي اي واحدة 😞😇
3	855848962372378624	انهي عقلية اللي بتحط القواعد بنت الو*** دي  هي ناقصة مصاريف يا ولاد ال**** https://t.co/zu5m5rq91x
3	855848964708610049	انا مش عارفه هي الناس تعاملنا كويس وقت مايكون مزاجها حلو وتعاملنا وحش لما يكون مزاجها وحش انتو ايه ؟
3	855848967397138432	@ADEL_MARDI @othmanmali لقب بطل الشتاء كفاية 😂
3	855848967564820480	ولو مبتحبوش سايبة عندك ليه اصلا😃 https://t.co/TDdtpMA6cC
3	855848968621879297	@dmcsportstv  انا شايف ان احمد الشيخ لاعب كويس وهيفيد المنتخب الفترة الجاية بس هو ياخد فرصته بس اللي خايف منه انه يروح الاهلي يصاحب الدكة😜😜😂
2	855848970987372544	RT @AZYZH666: احححح على جمالها المتناكة  ونضافة . # ابطها - المشعر. هو ده الابط المشعر اللي ماتشبعش من لعقه وشم ريحية عرقة احححح https://t.…
3	855848973600509953	@Dosantos_1998 لو حلفتلك أنى حاسس بيك مش هتصدق حاول تطلع كل ده فى الهزار م عندك اصلا و اكتب اللى يعجبك احنا نفسنا ا… https://t.co/G2fodDTVdo
3	855848976423297024	RT @NancyAjram: حدّ يقولي الحبّ ده فينو​​ مين اللي موقّع بيني وبينو قلبي الوحدة مطلّعة عينو ​​همّا قالولي الحبّ جميل #و_معاك #حاسة_بيك
3	855848976502927360	احنا لازم نهرب مفيش حل تانى 🚶🏻‍♀️🙆🏻
3	855848980185583616	RT @f6ma_k: بص انا ماليش دعوة 😂 @AhmedLSkaan https://t.co/bMeqs11k1R
3	855848980353351682	@panseh_ahmed عقبالك بكره ان شاء الله و شكرا النهارده
3	855848980986691584	RT @shrin55555: #تميم_والاخوان_تحت_البياده  مش ابن موزه والخرفان بس لاء اي حد يغلط في مصر وجيشها ورائيسها تحت جزمتنا اي حد شايف نفسه بنقولو…
2	855848983201230848	RT @0jvvv: يوم حد يسألني عن اسم الاغنيه: https://t.co/pUiLpAlrm6
3	855848983029272578	@HelmNadosh ممممممممم 😒 انا اتكهرب كمان 🔌🔌 مع انك انت الي بتقولي كلام غريب 😕
3	855848983503220737	أكبر درس اتعلمته الفتره دي هو اني مثقش في حد ابدا غير بابا و ماما غير كده نوو بس للاسف كان متأخر
3	855848986057596928	RT @MohamedBassouni: محدش فاهم حاجه خالص https://t.co/xDxKsfRNcF
2	855848987479482370	RT @wallahnestahal: العمل بجد على شيء نحبه يسمى "شغف"  #والله_نستاهل https://t.co/qr66tvOfxC
3	855848988536393728	RT @amedhat292: طب تعرف.. انا عمري م بعرف.. ابعد عن حد بحبه لكن هو بيعرف عادي.. و لذلك.. ... انا من فتره بموت بالهادي 💔
3	855848987370418176	اومال لو جربتي سمش الدلتا🐸🐸ياختااااااي🙆🙆🙆انا نسيت بشرتي كان لونها ايه اصلا😒😂😂 https://t.co/sTzOrToQch
3	855848989333356544	@A7medElsheikh93 مشربش عندك برتقان وحيد ابنى 😂
3	855848991287803904	@EsraaRadwan15 وانا اللي عايزه افرحك انا غلطانه 😂امشياطلعيبرا🔫
3	855848991573118977	RT @Al_Hawary74: منهم لله اللي بيلعبوا في دماغ البنات وبيفهموهم ان الجواز ده ساحة حرب بين اتنين لازم تطلع فيها منتصرة
2	855848993938690054	@ltoof_hh @RayaanRedha كلها علشان عبادي الجوهر 😍😂
3	855848995805175808	RT @shimashima46: ركعتين 
3	855848997600337921	RT @menna_1D: طب انا كنت بتحجج انى مش بذاكر عشان مجبتش ورق دلوقتى جبت الورق وكتير كمان ماشاء الله اتحجج بايه عشان مذاكرش😅
3	855848997881249797	@mlk57431394 بصي كفاية المعمل الجو رائع فيه. حر صهد نار ايه راااااااائع😂😂😂
3	855848999139643392	RT @shahnda_Ahmed2: هي فعلا محتاجه تركيا 😍😍😂 https://t.co/aaDThuE4Tu
3	855848998636277760	ده انا ده ولا ايه؟ https://t.co/RItrQd7DNd
3	855849007142375424	RT @reemshomah_: مش قادره اقتنع بغير كده 🙃 بس للاسف الواقع ان التيرم لسه مخلصش 💔😩😩 https://t.co/zwCCiAcLDf
3	855849007008108544	RT @EsmailElBarawy: كل ده والصيف لسه ماجاش😪
3	855849007385542657	مفيش احلى من العصير الفريش البارد فى الصيف  جربى الكوكتيل اللذيذ بطريقة الشيف #هاله_طارق اكتب متابع ليصلك منشورات... https://t.co/wqg3smx8gP
3	855849007498878976	أسوء رحيل هو رحيل #الفلوس 
2	855849009159819265	@ananadooda8888 اصل الدورعلى الاردن اذالم تسمع الكلام  هنخلص على سورياوالدور على الاردن  نزحها كده شويه ناحيته السع… https://t.co/vPQdUtjOrV
3	855849011001126912	@Omarrahmed_ هو اليجا مش ماشية مع اسلوب لعبه خالص  يعنى كان فى توتنهام افجر فمراحل فممكن يكون كلامك صح بس ده كده مع كله انشيلوتى و زيدان.
3	855849011030495234	انا عايز اعمل مبادرة مع الشعب الجزائري
