score(/3)	tweet_Id	tweet_text
3	846068653321805830	@Kolvinaus ماعندي اعذار خطيه
3	847552331902332929	اگعد... اگعد  العاشگ اليغفاله ساعه احلامه بوگ وفاقت حدود الحرام        باجر الله  يحاسب خدود المخده  الوافقت عاشگ ي… https://t.co/FPj6xnbko9
2	847538364211499010	@Babhami كلش مو صوب الأغاني 😂
2	857341572739936260	RT @malade20: لو كان صدك بسيط وقصته سهله ما شفت عيني ليا طرّوك  تتغارق   َسرقت  قلبي ولا رجعته لـ اهله ما تدري بـ شرعنا تُقطع يد السارق !
3	845722531327815685	اكو نوع من الاسباب اسمه "بس هيج"  وحاول وراه لا تكول ليش لانه بس هيج اوكي“̮؟
3	847871948969455616	RT @AssyrianQ: @Mahdijaffer هو بوكتها البحث كان ملتزم بنوع معين مايشمل الكل بلمناسبه قسم من العراقيين عدهم اصول اوربيه
3	847919488381202433	@3liQR88 @tayoobe مو اخلاقنه وداعتك بس مصخوهه
3	847553376665481216	الأتكيت في فن الاستماع صار كلش ف صاله الحفل 😏 البعض مزعج ..!
3	847874520946003968	@9al719 سجل يمك انا اول مؤيد الكلامك
3	847530427195805696	حنيني غصب ي فعني وياخذني الوله يمك
2	847881296089145347	ومدري لیش #اليعشگ من #صدك 😞  #حیله ایروح #ابچیه😔 https://t.co/SnaOmV52gz
3	846082692135485440	اكو ناس مثل دجاجه🐦💔  تاكل يمك وتبيض يم غيرك😹😂💔 #الهادئ
3	845739028418908162	وجججع بس علشانه قال اربع نقاط وعد كل الخمس قال خططاا؟؟ طيب هو عدهم كلهم   #حياتك43
3	847541796246867972	@yaraal7lwaro7y كلشي ما يوجعني 😋
3	846107760714485761	كلشي اشتاق لك و اشتقت له ✨
2	846088357792927746	ردت منك سبب بيه اقنع الروح تتساءل عليمن ضيعتهم !👌🏻
3	857356431225475073	@_tema96 همزين هيج و لا بغير شي 😂
3	847519109982162944	كلشي ولا اتقمص دور الشيوخ
2	845736750718816257	ترا كلش م انرفز والله 🙂
3	845740112268972032	@WolvrenX المستلم غير و كلشي غير.
3	846120298185396224	@F6m_al8aisse 😂😂 اي عدهم مشروع عابر للحدود😁  يلا نكول مبروك انتي وصديقاتج تستاهلون 😅😜
3	847903227735617537	@al_hussaini88 @Nooraljobouri @Zahraaabd51 😂 صحيح  المهم كل اللي حبيت اگوله كل شخص حر شيسوي بخلقته ماله داعي نتدخل… https://t.co/TLx0JxmifB
